1.223715781885445608e+00,1.581935423828827680e+00,1.880702380604245327e+00,8.280331694855324054e-01
1.404292577461617952e+00,1.424065432796613573e+00,2.197960441310779611e+00,8.157141182643703470e-01
1.564671814453311161e+00,1.245713495574075846e+00,2.463379910264944073e+00,8.071661679996983141e-01
1.702546801871152704e+00,1.049444799614686508e+00,2.670466473902643134e+00,7.981849570324461851e-01
1.815934521232814625e+00,8.380822242447030224e-01,2.814477866607420165e+00,7.841268036820656651e-01
1.903204147779036015e+00,6.146657399568268287e-01,2.892562394402415471e+00,7.601657737654543556e-01
1.963100506183033778e+00,3.824086853405875286e-01,2.903831062862800128e+00,7.215635463244405301e-01
1.994762123396187858e+00,1.446515505064912555e-01,2.849361031484457296e+00,6.639402046231950294e-01
1.997733618980827464e+00,-9.518606827559514261e-02,2.732130716854924035e+00,5.835339790444354913e-01
1.971972254723337148e+00,-3.336546517004644330e-01,2.556889447615077415e+00,4.774383623612071248e-01
1.917848549326270913e+00,-5.673243709264729207e-01,2.329967034568001694e+00,3.438058909582157874e-01
1.836140949338524786e+00,-7.928344178718661484e-01,2.059030863438743086e+00,1.820092035323042090e-01
1.728024632970136309e+00,-1.006941342804249961e+00,1.752800058423463980e+00,-7.248300769042703706e-03
1.595054607823392478e+00,-1.206565703996828942e+00,1.420727826600377774e+00,-2.218778482027081722e-01
1.439143345641000105e+00,-1.388836358502047785e+00,1.072664216389045189e+00,-4.584100863973049611e-01
1.262533275744626593e+00,-1.551131757020512536e+00,7.185121648552359463e-01,-7.120602279440736426e-01
1.067764532783271880e+00,-1.691117648932244144e+00,3.678898451897066879e-01,-9.768519969050662999e-01
8.576384226667692623e-01,-1.806780655189128337e+00,2.981195358109667293e-02,-1.245796397761927521e+00
6.351771321440461415e-01,-1.896457226198699386e+00,-2.875982894687727498e-01,-1.511119035426899293e+00
4.035802615122334180e-01,-1.958857568205947253e+00,-5.773559685542644093e-01,-1.764527661750643794e+00
1.661788056349662590e-01,-1.993084194046437219e+00,-8.338114009157370221e-01,-1.997509892034521783e+00
-7.361275485168222721e-02,-1.998644831460343774e+00,-1.052790484002992466e+00,-2.201649695279129126e+00
-3.123455630864536703e-01,-1.975459503310611042e+00,-1.231674088751115281e+00,-2.368950369658534783e+00
-5.465859899540538303e-01,-1.923861677872384712e+00,-1.369414584922742595e+00,-2.492151307640387614e+00
-7.729650190397947540e-01,-1.844593472649409982e+00,-1.466490103816888935e+00,-2.565025951640275803e+00
-9.882267022772580622e-01,-1.738794980699626791e+00,-1.524799620277655698e+00,-2.582648939432142576e+00
-1.189274989364698554e+00,-1.607987872986483602e+00,-1.547504271601485737e+00,-2.541621517061136704e+00
-1.373218257415310450e+00,-1.454053512598920017e+00,-1.538822432863583112e+00,-2.440245814877789687e+00
-1.537410900383543444e+00,-1.279205895617223199e+00,-1.503787853162367627e+00,-2.278640481118226813e+00
-1.679491380097988928e+00,-1.085959807808996480e+00,-1.447981554996411901e+00,-2.058792373506422635e+00
-1.797416191623277149e+00,-8.770946551487327492e-01,-1.377249154796599040e+00,-1.784541436598911845e+00
-1.889489254436325094e+00,-6.556144883768663112e-01,-1.297415739729070649e+00,-1.461498446017293951e+00
-1.954386306691657138e+00,-4.247047965541998482e-01,-1.214010416739182308e+00,-1.096897880107639001e+00
-1.991173951719714674e+00,-1.876866910382715692e-01,-1.132012136863197904e+00,-6.993906834913854453e-01
-1.999323082817546782e+00,5.203086115893847813e-02,-1.055627413373428469e+00,-2.787840167900699773e-01
-1.978716493246754693e+00,2.910000676172868062e-01,-9.881091375518785691e-01,1.542628494094954450e-01
-1.929650561986166801e+00,5.257838991700589659e-01,-9.316239092698077595e-01,5.885756220941832373e-01
-1.852830990993509452e+00,7.530055237606225749e-01,-8.871732144442425749e-01,1.012822879974417889e+00
-1.749362655285901180e+00,9.693968745003572751e-01,-8.545714831454160887e-01,1.415881765912661017e+00
-1.620733711822674339e+00,1.171845653386783148e+00,-8.324816444473843724e-01,1.787198136341537680e+00
-1.468794195748185816e+00,1.357440094640069317e+00,-8.185063555911012978e-01,2.117128007498918052e+00
-1.295729411838989042e+00,1.523510843839119833e+00,-8.093307229852282347e-01,2.397247826850221308e+00
-1.104028503859015409e+00,1.667669350520907035e+00,-8.009101471133537320e-01,2.620622267408100114e+00
-8.964486538811126115e-01,1.787842222052813401e+00,-7.886950015817091320e-01,2.782019847236632870e+00
-6.759754264864716866e-01,1.882301044675487756e+00,-7.678822767141869621e-01,2.878068653548773170e+00
-4.457798282004329371e-01,1.949687242808341381e+00,-7.336831448655254384e-01,2.907346723131717603e+00
-2.091726997672104515e-01,1.989031619072983981e+00,-6.815946861657016242e-01,2.870404109435205076e+00
3.044290277292742777e-02,1.999768293995771495e+00,-6.076637795750446935e-01,2.769716254537822664e+00
2.696206533140578787e-01,1.981742844898525258e+00,-5.087314252202628229e-01,2.609570880144883809e+00
5.049205232565849855e-01,1.935214526917958144e+00,-3.826465103249375721e-01,2.395893114329286089e+00
7.329582585039229325e-01,1.860852544209480541e+00,-2.284392333756476434e-01,2.136015882261029564e+00
9.504540542696252592e-01,1.759726424965662783e+00,-4.644601177197504871e-02,1.838404619697449727e+00
1.154279727618480411e+00,1.633290638682842300e+00,1.616203471478533382e-01,1.512347038754318751e+00
1.341503709271729239e+00,1.483363676921540364e+00,3.926592113536175876e-01,1.167619922002260058e+00
1.509433207571450941e+00,1.312101898436459413e+00,6.422310280858872789e-01,8.141456956480130902e-01
1.655652938171349176e+00,1.121968514854395860e+00,9.046656913996942162e-01,4.616518066102917039e-01
1.778059862415234171e+00,9.156981629707022785e-01,1.173227040008972821e+00,1.193456926787619388e-01
1.874893434770613654e+00,6.962575732112723514e-01,1.440327812698742438e+00,-2.043825991735084280e-01
1.944760924276730973e+00,4.668028999549110880e-01,1.697787262540134234e+00,-5.022192929841449160e-01
1.986657445815555922e+00,2.306343274224627315e-01,1.937121804937216973e+00,-7.681380291647489367e-01
1.999980413101406507e+00,-8.851395976176177835e-03,2.149857622764387077e+00,-9.975560141628411204e-01
1.984538205515762765e+00,-2.482098121514859923e-01,2.327853134335684970e+00,-1.187430158848347128e+00
1.940552924134562041e+00,-4.839982940391427402e-01,2.463618689292288888e+00,-1.336290617904588363e+00
1.868657197308769113e+00,-7.128255599697136402e-01,2.550620817376930916e+00,-1.444211655615186274e+00
1.769885081742691213e+00,-9.314004495514630610e-01,2.583558819249823557e+00,-1.512722261365861076e+00
1.645657189937367093e+00,-1.136579259536020237e+00,2.558602440665019628e+00,-1.544661321349356964e+00
1.497760257906955772e+00,-1.325410958848043164e+00,2.473580775673947407e+00,-1.543984326633232929e+00
1.328321447040110570e+00,-1.495179632463359498e+00,2.328114347182781430e+00,-1.515530475794957255e+00
1.139777749715697341e+00,-1.643443543676819329e+00,2.123684444334296817e+00,-1.464760538651993960e+00
9.348409387035566676e-01,-1.768070252937889553e+00,1.863636172780758882e+00,-1.397476927100152366e+00
7.164585644735512737e-01,-1.867267288149315307e+00,1.553114203009549055e+00,-1.319538027924957557e+00
4.877715613780546633e-01,-1.939607925306249703e+00,1.198932784283959663e+00,-1.236578967840785470e+00
2.520690724465657895e-01,-1.984051708679974935e+00,8.093841259641356700e-01,-1.153750599971388402e+00
1.274114253519413945e-02,-1.999959415409947150e+00,3.939916341900423502e-01,-1.075487640495787600e+00
-2.267700397673907409e-01,-1.987102249272516996e+00,-3.678336397205417274e-02,-1.005315580479220650e+00
-4.630196502031747041e-01,-1.945665131394847647e+00,-4.718709594936887353e-01,-9.457043050002115203e-01
-6.926097748161058609e-01,-1.876244040584588602e+00,-8.999461954229583949e-01,-8.979743391781010997e-01
-9.122382812252889384e-01,-1.779837441528616226e+00,-1.309793964346806616e+00,-8.622593909967917192e-01
-1.118746312297804080e+00,-1.657831924146734526e+00,-1.690671967407437748e+00,-8.375264657792943490e-01
-1.309163719132569792e+00,-1.511982260645599707e+00,-2.032658475176873480e+00,-8.216523844440888347e-01
-1.480751779904952103e+00,-1.344386167106875751e+00,-2.326972184080168038e+00,-8.115531467735503934e-01
-1.631042590158673145e+00,-1.157454132606768438e+00,-2.566252505353242341e+00,-8.033603392104892160e-01
-1.757874558005027676e+00,-9.538747498066130204e-01,-2.744790116125691348e+00,-7.926367854825153714e-01
-1.859423493711708231e+00,-7.365760456551275759e-01,-2.858699485848332333e+00,-7.746219592249938835e-01
-1.934228846528073475e+00,-5.086833683723874788e-01,-2.906027292271915030e+00,-7.444963893229998853e-01
-1.981214711389755134e+00,-2.734744364155616281e-01,-2.886793073396341391e+00,-6.976534437526390464e-01
-1.999705303368874310e+00,-3.433219594489324983e-02,-2.802961030062776082e+00,-6.299665112201732198e-01
-1.989434677305032872e+00,2.053038351717274002e-01,-2.658344497682996632e+00,-5.380397275245003552e-01
-1.950550552822297945e+00,4.419870370097160883e-01,-2.458447143212858954e+00,-4.194310110190229146e-01
-1.883612189717989605e+00,6.723132593856828709e-01,-2.210247315822654990e+00,-2.728372547625079747e-01
-1.789582344280967074e+00,8.929697828246139224e-01,-1.921934094378687341e+00,-9.823302903886677040e-02
-1.669813422229512234e+00,1.100782964503977279e+00,-1.602605349703980497e+00,1.030439831128506789e-01
-1.526028027427350109e+00,1.292763883896123733e+00,-1.261939506042822456e+00,3.282654376179900968e-01
-1.360294186140316386e+00,1.466151331600136887e+00,-9.098535918648731347e-01,5.733449298372543801e-01
-1.174995603176470338e+00,1.618451523066403830e+00,-5.561605810563836627e-01,8.329305396435344733e-01
-9.727973777075248352e-01,1.747473966022201841e+00,-2.102389272278761823e-01,1.100554643693615553e+00
-7.566076718715778471e-01,1.851362965726891296e+00,1.192734079393509283e-01,1.368835936401858078e+00
-5.295358834672558856e-01,1.928624314925162508e+00,4.247492110254696973e-01,1.629726408560782325e+00
-2.948479243300180519e-01,1.978146784624002619e+00,6.997968495478303907e-01,1.874794117520130587e+00
-5.591924760960221424e-02,1.999218106597370648e+00,9.394318573019470042e-01,2.095531023443233831e+00
1.838137004554800391e-01,1.991535217746566166e+00,1.140189628859951787e+00,2.283674026480504438e+00
4.209029060105079489e-01,1.955208618974433099e+00,1.300175967661184817e+00,2.431526667189535917e+00
6.519383794309646651e-01,1.890760785880891692e+00,1.419054732066437730e+00,2.532268776103342667e+00
8.735972002767651290e-01,1.799118654138352591e+00,1.497974335693095460e+00,2.580241687193515432e+00
1.082691309954105785e+00,1.681600287627788903e+00,1.539437282098229165e+00,2.571197453164033142e+00
1.276213364695971464e+00,1.539895921084079911e+00,1.547119153003765124e+00,2.502501787397667599e+00
1.451379989370460422e+00,1.376043649909043598e+00,1.525645434954740143e+00,2.373282158788523333e+00
1.605671810008999500e+00,1.192400116799064769e+00,1.480336183912485781e+00,2.184514515863504869e+00
1.736869689277625417e+00,9.916066167934969311e-01,1.416929727393349880e+00,1.939044435750228335e+00
1.843086643726295604e+00,7.765511082457733361e-01,1.341297342705647822e+00,1.641540991065919108e+00
1.922794983759143150e+00,5.503266761030913834e-01,1.259161099546101337e+00,1.298384205792025625e+00
1.974848285978847207e+00,3.161870449060318333e-01,1.175826807319177991e+00,9.174895283871127294e-01
1.998497881882866922e+00,7.749978135256084533e-02,1.095943273672644658e+00,5.080751861291138427e-01
1.993403625759094355e+00,-1.623021404988141125e-01,1.023297892051891811e+00,8.038050294403714657e-02
1.959638786909214669e+00,-3.997697147621134262e-01,9.606569819622622353e-01,-3.546548238176694956e-01
1.897688995836229964e+00,-6.314875098385406282e-01,9.096573717433791284e-01,-7.857389597261948966e-01
1.808445259552899032e+00,-8.541227916410191190e-01,8.707535192526463241e-01,-1.201591063822355698e+00
1.693191146469979813e+00,-1.064473457403084078e+00,8.432221005906985756e-01,-1.591306088365768812e+00
1.553584325180508152e+00,-1.259514090652988916e+00,8.252235573489755671e-01,-1.944707925917040559e+00
1.391632722662842658e+00,-1.436439474956742846e+00,8.139176782171891888e-01,-2.252677998564368345e+00
1.209665644812483398e+00,-1.592704940583910878e+00,8.056279994895061414e-01,-2.507447298388481016e+00
1.010300274668294085e+00,-1.726062963800906402e+00,7.960477343725000932e-01,-2.702841264633188079e+00
7.964040301799465427e-01,-1.834595492394205829e+00,7.804781675799478124e-01,-2.834468667802190200e+00
5.710533229146326217e-01,-1.916741532494184774e+00,7.540890518953358157e-01,-2.899847794256616318e+00
3.374893108654880014e-01,-1.971319599925780208e+00,7.121895745150619295e-01,-2.898465603757398590e+00
9.907128175660000202e-02,-1.997544713174427056e+00,6.504979629983912437e-01,-2.831768073680870579e+00
-1.407716626793598935e-01,-1.995039683561830479e+00,5.653977945010498773e-01,-2.703082547903760791e+00
-3.785899265397378310e-01,-1.963840540248274813e+00,4.541695587681048862e-01,-2.517475473782835316e+00
-6.109630343525057627e-01,-1.904396012034991426e+00,3.151869863280657436e-01,-2.281551337058219886e+00
-8.345488268455503178e-01,-1.817561073419739603e+00,1.480690505186103012e-01,-2.003200797305419112e+00
-1.046131530315465463e+00,-1.704584647730884139e+00,-4.621967020819961469e-02,-1.691307900507725170e+00
-1.242668008226879950e+00,-1.567091644202545986e+00,-2.653254958346408232e-01,-1.355427727885130107e+00
-1.421331529818469885e+00,-1.407059587346565888e+00,-5.055219269276851612e-01,-1.005446874334361640e+00
-1.579552426203454152e+00,-1.226790174754746499e+00,-7.617861716770614189e-01,-6.512396965533335802e-01
-1.715055049218966898e+00,-1.028876172407801048e+00,-1.027933903014289552e+00,-3.023333103285080758e-01
-1.825890501455278425e+00,-8.161641236267320743e-01,-1.296807815335308867e+00,3.240615115790690393e-02
-1.910464666717730076e+00,-5.917134080136370322e-01,-1.560513297761127793e+00,3.450544604390549663e-01
-1.967561137766800083e+00,-3.587522392262040283e-01,-1.810692542718460363e+00,6.288672441212843633e-01
-1.996358711572949529e+00,-1.206312344577172430e-01,-2.038826746289978953e+00,8.784665915970055750e-01
-1.996443200456641698e+00,1.192247765795429321e-01,-2.236554798410498979e+00,1.089970067852204849e+00
-1.967813389237219601e+00,3.573660100495389957e-01,-2.395996058733447676e+00,1.261058215141009242e+00
-1.910881052710509787e+00,5.903673452961075707e-01,-2.510064501924837543e+00,1.390979107755054400e+00
-1.826465033203823696e+00,8.148775874226478200e-01,-2.572761708848791962e+00,1.480491042756348907e+00
-1.715779463389239146e+00,1.027667666617829489e+00,-2.579436872082220056e+00,1.531746906826871424e+00
-1.580416303743274353e+00,1.225677080989298062e+00,-2.527003150028257927e+00,1.548126057480539775e+00
-1.422322445811904812e+00,1.406057914930832764e+00,-2.414101299255027921e+00,1.534021604558181151e+00
-1.243771710598430280e+00,1.566215799918725837e+00,-2.241203478052073983e+00,1.494592694189498694e+00
-1.047332144813816646e+00,1.703847228609328912e+00,-2.010652369287560415e+00,1.435492714729170505e+00
-8.358290853585765845e-01,1.816972685559319345e+00,-1.726633229435405648e+00,1.362585211154986986e+00
-6.123045232698495210e-01,1.903965118058438044e+00,-1.395079036820450868e+00,1.281659677831840316e+00
-3.799733515908056969e-01,1.963573337586566936e+00,-1.023511484947729144e+00,1.198159285641159588e+00
-1.421771264375218946e-01,1.994940015318247273e+00,-6.208230450258495070e-01,1.116931994501389358e+00
9.766399369468828362e-02,1.997614012850231324e+00,-1.970076078054810165e-01,1.042015432237364703e+00
3.361004391416359538e-01,1.971556870802564365e+00,2.371507815914453976e-01,9.764644302370156792e-01
5.697028432934978515e-01,1.917143361969392279e+00,6.704199402861115153e-01,9.222282568607300668e-01
7.951113662429439843e-01,1.835156101063688538e+00,1.091479944952451486e+00,8.800824570164316185e-01
1.009084018449611930e+00,1.726774288582495487e+00,1.489288798887970611e+00,8.496178778756320327e-01
1.208543289394850895e+00,1.593556750686549339e+00,1.853440022339788662e+00,8.292870313878285549e-01
1.390620410579287647e+00,1.437419519027167469e+00,2.174499098377642436e+00,8.165055130524837557e-01
1.552696616240686334e+00,1.260608272983611222e+00,2.444306489282181527e+00,8.078038623437318044e-01
1.692440808350375248e+00,1.065666040666741088e+00,2.656236194634495007e+00,7.990231083069202489e-01
1.807843084162810587e+00,8.553966232366697620e-01,2.805400503070623941e+00,7.855453814296559090e-01
1.897243644100663262e+00,6.328242685925025146e-01,2.888793629314794220e+00,7.625494659207656678e-01
1.959356664201196807e+00,4.011501744364056599e-01,2.905369246828091168e+00,7.252800766540096200e-01
1.993288789772887037e+00,1.637064463169954909e-01,2.856049433458544229e+00,6.693190170736078581e-01
1.998551984273257309e+00,-7.609182713949126653e-02,2.743665144752577500e+00,5.908462345128023818e-01
1.975070548605854404e+00,-3.147956925209897672e-01,2.572830915511063576e+00,4.868791441536744480e-01
1.923182209879795268e+00,-5.489719369893757417e-01,2.349758963724304373e+00,3.554794288006711822e-01
1.843633263972502601e+00,-7.752524672479903511e-01,2.082020135721304843e+00,1.959178058647218501e-01
1.737567841758909104e+00,-9.903827519122525569e-01,1.778261099108660481e+00,8.788934439130646759e-03
1.606511453387905242e+00,-1.191268630550422980e+00,1.447888784583077015e+00,-2.039293530266156340e-01
1.452349047284402950e+00,-1.375020816152281666e+00,1.100734237567446927e+00,-4.388760487216727402e-01
1.277297899448271545e+00,-1.538996450959206452e+00,7.467087216979113595e-01,-6.913673313236216034e-01
1.083875722976123779e+00,-1.680837117969193661e+00,3.954650933383193623e-01,-9.555159442801294256e-01
8.748644564778214061e-01,-1.798502761407879014e+00,5.607713435087990916e-02,-1.224405799976979292e+00
6.532702522094511188e-01,-1.890301028296339947e+00,-2.632512957062451697e-01,-1.490315713308131951e+00
4.222802394021125116e-01,-1.954911609104231118e+00,-5.554367124379426812e-01,-1.744984092840661694e+00
1.852166846482739826e-01,-1.991405227402976763e+00,-8.147171816105317488e-01,-1.979904657472889573e+00
-5.451079135609742526e-02,-1.999257005396187781e+00,-1.036797364259695930e+00,-2.186641873230555255e+00
-2.934542534593763685e-01,-1.978354013094370423e+00,-1.218932867130626319e+00,-2.357153875339780047e+00
-5.281770427689524983e-01,-1.928996892556295473e+00,-1.359951785397428559e+00,-2.484110194077104428e+00
-7.553032051821553239e-01,-1.851895533835956620e+00,-1.460213842596242095e+00,-2.561191659061849535e+00
-9.715660468169442510e-01,-1.748158864826791170e+00,-1.521510016377078278e+00,-2.583360415558375145e+00
-1.173855117982366636e+00,-1.619278901853107078e+00,-1.546907889070744835e+00,-2.547089027893603586e+00
-1.359260949931340834e+00,-1.467109290404688515e+00,-1.540550085800770130e+00,-2.450539129903020807e+00
-1.525116900959191613e+00,-1.293838644657296921e+00,-1.507414975853508032e+00,-2.293681953304983256e+00
-1.669037509986608825e+00,-1.101959069229751620e+00,-1.453050243798114094e+00,-2.078355249499021618e+00
-1.788952805998285989e+00,-8.942303159202662499e-01,-1.383290929442683836e+00,-1.808253533300102411e+00
-1.883138079873599935e+00,-6.736400909461753850e-01,-1.303974051829079883e+00,-1.488851124126692849e+00
-1.950238690409253239e+00,-4.433610835772588410e-01,-1.220661953016185963e+00,-1.127260041212732489e+00
-1.989289547755683563e+00,-2.067053342078710443e-01,-1.138386023221397148e+00,-7.320273230253286911e-01
-1.999728994042092811e+00,3.292340181997705645e-02,-1.061421520708427879e+00,-3.128786882347153742e-01
-1.981406881549025556e+00,2.720786095049842479e-01,-9.931028173773398526e-01,1.195824563019327602e-01
-1.934586732242207230e+00,5.073205844753572169e-01,-9.356866414972021539e-01,5.542099085227409905e-01
-1.859941947607726798e+00,7.352659053221329843e-01,-8.902688246958910812e-01,9.796713772379803675e-01
-1.758546123301414799e+00,9.526360964300929490e-01,-8.567577756527530175e-01,1.384814041315178823e+00
-1.631857607914247277e+00,1.156304781401681581e+00,-8.339054911918049040e-01,1.759025628409791597e+00
-1.481698527940764398e+00,1.343342648879343626e+00,-8.193944749547611428e-01,2.092577819835908848e+00
-1.310228580628871375e+00,1.511059584034743830e+00,-8.099765639505551729e-01,2.376939437022026258e+00
-1.119913971641014028e+00,1.657043359759559742e+00,-8.016574605388289143e-01,2.605047997480844479e+00
-9.134919442883541185e-01,1.779194331072432966e+00,-7.899188215434262972e-01,2.771529800223398787e+00
-6.939314105038149050e-01,1.875755633742355544e+00,-7.699681465624660381e-01,2.872860650663616067e+00
-4.643902497885581404e-01,1.945338452789467931e+00,-7.370054999319122224e-01,2.907461587003211001e+00
-2.281698902889812697e-01,1.986941997433622653e+00,-6.864953447810187015e-01,2.875726435733859443e+00
1.133217474709839225e-02,1.999967895196195666e+00,-6.144314945526246907e-01,2.779980606749377081e+00
2.506712521928511905e-01,1.984228798128902183e+00,-5.175834091310247409e-01,2.624373137597850736e+00
4.864049931276243632e-01,1.939951077388426315e+00,-3.937127712411928049e-01,2.414706510050797394e+00
7.151429032062335267e-01,1.867771567401581345e+00,-2.417504463143532734e-01,2.158211092334521908e+00
9.335951072178649834e-01,1.768728406448786261e+00,-6.192550926068129957e-02,1.863273116328160839e+00
1.138619666467405533e+00,1.644246105403219138e+00,1.441600484629245171e-01,1.539126800999215394e+00
1.327267768425903105e+00,1.496115059378029022e+00,3.735151156665252881e-01,1.195522515634093841e+00
1.496826138700078079e+00,1.326465796959806598e+00,6.218035597107930412e-01,8.423836900203531819e-01
1.644856065320553729e+00,1.137738337394933019e+00,8.834479490322432182e-01,4.894654932542220616e-01
1.769228474073637036e+00,9.326470964556045073e-01,1.151789759320471340e+00,1.460281076662676147e-01
1.868154550397167712e+00,7.141418457353944094e-01,1.419300570295805919e+00,-1.794632709392844916e-01
1.940211467414370672e+00,4.853652868858403524e-01,1.677836613710798286e+00,-4.796007416063698958e-01
1.984362850066210715e+00,2.496078509925232225e-01,1.918927180205844074e+00,-7.482489388876304437e-01
1.999973681012283233e+00,1.026037319875729506e-02,2.134085908658264419e+00,-9.807057767760198885e-01
1.986819433912671462e+00,-2.292346767549177100e-01,2.315132927764377069e+00,-1.173803493599347547e+00
1.945089302729298142e+00,-4.654327066376540145e-01,2.454515239839996532e+00,-1.325947212383423945e+00
1.875383480600574693e+00,-6.949365443624865302e-01,2.545612656444186772e+00,-1.437090741176054731e+00
1.778704527426570481e+00,-9.144452985893802843e-01,2.583017019792678504e+00,-1.508651840646785480e+00
1.656442950322358332e+00,-1.120801834548534659e+00,2.562773358295169057e+00,-1.543371582145115717e+00
1.510357204332013037e+00,-1.311038182251907491e+00,2.482572994636638608e+00,-1.545124613046929385e+00
1.342548401047479301e+00,-1.482418223999171225e+00,2.341890398128804396e+00,-1.518689050699276066e+00
1.155430088891475027e+00,-1.632477047215132426e+00,2.142057680931893415e+00,-1.469486266419020248e+00
9.516935397062529223e-01,-1.759056396617624918e+00,1.886272998094526088e+00,-1.403301936408505535e+00
7.342690409219381209e-01,-1.860335715816792357e+00,1.579541631888156328e+00,-1.326000383875083122e+00
5.062837500285941594e-01,-1.934858331882979066e+00,1.228551122782836735e+00,-1.243244391700536244e+00
2.710167175197985001e-01,-1.981552406277662381e+00,8.414843511568557144e-01,-1.160232323135568233e+00
3.185172520024622672e-02,-1.999746350815964968e+00,4.277768753817215441e-01,-1.081463564603691196e+00
-2.077713818285012171e-01,-1.989178486937025703e+00,-2.173001426282489268e-03,-1.010542034531953792e+00
-4.444061695255070443e-01,-1.950000809355643794e+00,-4.373311175259810835e-01,-9.500258378492545397e-01
-6.746491840348126656e-01,-1.882776799963596703e+00,-8.663795204345760004e-01,-9.013291558663510950e-01
-8.951889026375383640e-01,-1.788473323422689498e+00,-1.278080943964389649e+00,-8.646802271676045093e-01
-1.102853362483357413e+00,-1.668446721013036260e+00,-1.661642411335280123e+00,-8.391368881500925747e-01
-1.294655782070378125e+00,-1.524423302744922548e+00,-2.007064682430486524e+00,-8.226586992718625257e-01
-1.467837519311868233e+00,-1.358474518311028501e+00,-2.305464776459093645e+00,-8.122322844220551952e-01
-1.619907748335909004e+00,-1.172987163988287396e+00,-2.549359806813461304e+00,-8.040442537815173374e-01
